0.231,0.419,0.014,0.134,0.188,0.944,0.108,0.047,0.313,0.0
0.27,0.305,0.002,0.722,0.245,0.527,0.08,0.215,0.356,0.0
0.331,0.432,0.012,0.883,0.266,0.31,0.087,0.217,0.511,0.0
0.381,0.468,0.013,0.715,0.277,0.624,0.147,0.21,0.56,0.0
0.418,0.479,0.029,0.819,0.259,0.505,0.119,0.22,0.594,0.0
