0.148,0.304,0.037,0.05,0.712,0.173,0.6,0.003,0.051,0.0
0.739,0.277,0.02,0.066,0.746,0.207,0.239,0.081,0.298,0.001
0.694,0.658,0.081,0.211,0.576,0.353,0.677,0.107,0.667,0.0
0.783,0.616,0.078,0.219,0.596,0.356,0.632,0.098,0.588,0.0
0.755,0.639,0.077,0.2,0.616,0.379,0.644,0.116,0.609,0.0
