0.3094
0.2944
0.3483
0.3002
0.3108
0.1599
0.2619
0.1805
0.2915
0.2913
0.3412
0.4022
0.3497
0.3673
0.3693
0.2587
0.3111
0.1962
0.2976
0.2982
0.3341
0.4057
0.3093
0.3706
0.3706
