0.1395
0.1777
0.1777
0.1777
0.1775
0.1608
0.1612
0.1612
0.1613
0.1612
0.1609
0.1619
0.1622
0.1622
0.1626
0.2128
0.213
0.2129
0.2131
0.2131
0.1932
0.1934
0.1937
0.1943
0.1947
