0.1657
0.1216
0.1212
0.1852
0.1757
0.1459
0.1124
0.1653
0.1549
0.2377
0.1753
0.1881
0.1839
0.2492
0.2519
0.2204
0.2494
0.1861
0.208
0.239
0.1865
0.2235
0.1976
0.2575
0.2839
0.2308
0.3115
0.2663
0.3053
0.3074
0.2172
0.3041
0.2895
0.3005
0.3027
0.2455
0.348
0.3256
0.3292
0.3307
0.2366
0.337
0.3259
0.3283
0.3278
0.2601
0.3634
0.3535
0.352
0.351
0.259
0.3597
0.3545
0.3519
0.3501
0.2769
0.3742
0.3684
0.3644
0.3611
0.2838
0.3725
0.3716
0.3688
0.3657
0.2961
0.3869
0.3795
0.3758
0.3729
0.3038
0.3871
0.3834
0.3795
0.3768
0.3164
0.3917
0.3895
0.3848
0.3822
0.3223
0.3947
0.392
0.3902
0.3893
0.3315
0.3964
0.3944
0.3927
0.3903
0.336
0.3995
0.3983
0.3962
0.3961
0.3487
0.4008
0.3983
0.3973
0.3959
