0.1432
0.1197
0.1497
0.1739
0.1742
0.1412
0.1553
0.1678
0.1682
0.1684
0.2357
0.2542
0.26
0.2611
0.2623
0.1699
0.1727
0.2198
0.223
0.2243
0.239
0.2592
0.2627
0.2638
0.2654
0.2398
0.263
0.2687
0.2694
0.2717
0.234
0.2725
0.2786
0.2798
0.28
0.2524
0.2752
0.282
0.2854
0.2867
0.2434
0.2834
0.2893
0.2894
0.2899
0.2507
0.2823
0.2907
0.2925
0.2944
0.2617
0.2885
0.2953
0.2977
0.2992
0.2796
0.3052
0.3091
0.3106
0.3111
0.2693
0.2947
0.2987
0.3011
0.3025
0.3024
0.3267
0.3274
0.328
0.329
0.3062
0.3312
0.3322
0.3329
0.3341
0.3158
0.338
0.339
0.3398
0.3406
0.3214
0.3435
0.3445
0.3462
0.347
0.333
0.3502
0.3521
0.3525
0.3535
0.3373
0.3531
0.355
0.3557
0.3566
0.3482
0.3614
0.3622
0.363
0.3636
