0.6762
0.7861
0.8269
0.8401
0.8409
0.8638
0.8631
0.8618
0.8613
0.8617
0.8707
0.8681
0.8672
0.8665
0.866
0.8743
0.8708
0.8696
0.8689
0.8685
0.8772
0.8743
0.8728
0.8714
0.8713
