0.5744
0.5785
0.5815
0.5843
0.5872
0.8641
0.8614
0.8584
0.8555
0.8541
0.8714
0.8699
0.8689
0.8675
0.8661
0.8751
0.8737
0.8725
0.8716
0.8705
0.8777
0.8766
0.8759
0.875
0.8748
