0.6563
0.6054
0.6099
0.6118
0.6116
0.7647
0.7543
0.7514
0.7497
0.7488
0.7867
0.7818
0.78
0.7785
0.7785
0.7867
0.7851
0.7837
0.7839
0.7826
0.7873
0.7887
0.7878
0.7867
0.7861
