0.49,0.013,0.076,0.196,0.667,0.039,0.195,0.001,0.142,0.002
0.204,0.005,0.0,0.052,0.804,0.053,0.418,0.007,0.087,0.0
0.1,0.018,0.0,0.018,0.971,0.012,0.113,0.0,0.049,0.0
0.061,0.008,0.0,0.002,0.993,0.009,0.012,0.0,0.077,0.0
0.329,0.208,0.006,0.086,0.865,0.21,0.357,0.032,0.585,0.0
0.422,0.188,0.009,0.137,0.729,0.208,0.473,0.012,0.392,0.0
0.311,0.125,0.009,0.12,0.822,0.199,0.371,0.007,0.432,0.0
0.39,0.268,0.006,0.098,0.621,0.303,0.686,0.031,0.617,0.0
0.29,0.244,0.004,0.099,0.872,0.21,0.512,0.027,0.653,0.0
0.399,0.28,0.009,0.151,0.851,0.28,0.553,0.075,0.585,0.0
0.492,0.353,0.019,0.187,0.778,0.349,0.608,0.121,0.609,0.0
0.509,0.391,0.027,0.216,0.736,0.377,0.636,0.146,0.639,0.0
0.515,0.414,0.035,0.248,0.665,0.39,0.682,0.176,0.66,0.0
0.515,0.433,0.039,0.26,0.666,0.405,0.676,0.19,0.68,0.0
0.509,0.445,0.041,0.26,0.67,0.404,0.681,0.195,0.695,0.0
0.48,0.459,0.038,0.267,0.699,0.413,0.658,0.209,0.708,0.0
0.479,0.463,0.035,0.259,0.723,0.402,0.652,0.2,0.708,0.0
0.456,0.474,0.034,0.259,0.738,0.411,0.642,0.202,0.721,0.0
0.455,0.475,0.022,0.26,0.758,0.386,0.63,0.187,0.713,0.0
0.441,0.476,0.026,0.26,0.777,0.396,0.623,0.193,0.719,0.0
